,Movie_ID,Rev_ID,Sen_ID,Word,POS,aspect_category
632,tt0033045,2108,4,film,noun,?
637,tt0033045,2108,5,Loneliness,noun,?
641,tt0033045,2108,5,theme,noun,?
648,tt0033045,2108,5,character,noun,?
651,tt0033045,2108,5,shop,noun,?
653,tt0033045,2108,5,owner,noun,?
655,tt0033045,2108,5,manager,noun,?
660,tt0033045,2108,5,Frank Morgan,noun,cast
670,tt0033045,2108,6,his wife,noun,?
677,tt0033045,2108,6,life,noun,?
698,tt0033045,2108,6,partner,noun,?
707,tt0033045,2108,7,romance,noun,?
709,tt0033045,2108,7,Stewart,noun,cast
711,tt0033045,2108,7,Sullavan,noun,cast
734,tt0033045,2108,7,soulmate,noun,?
742,tt0033045,2108,8,course,noun,?
745,tt0033045,2108,8,everything,noun,?
752,tt0033045,2108,8,end,noun,?
756,tt0033045,2108,8,movie,noun,?
764,tt0033045,2108,8,feeling,noun,?
775,tt0033045,2108,8,reality,noun,?
782,tt0033045,2108,8,fantasy,noun,?
784,tt0033045,2108,9,Lubitsch,noun,directing
786,tt0033045,2108,9,his movie,noun,?
790,tt0033045,2108,9,crackerjack cast,noun,?
793,tt0033045,2108,9,boatloads,noun,?
795,tt0033045,2108,9,chemistry,noun,?
799,tt0033045,2108,10,group,noun,?
801,tt0033045,2108,10,shop employees,noun,?
807,tt0033045,2108,10,movie,noun,?
811,tt0033045,2108,10,family,noun,?
831,tt0033045,2108,11,romance,noun,?
833,tt0033045,2108,12,Grade,noun,?
835,tt0033045,2108,12,A+,noun,?
840,tt0033045,2109,1,times,noun,?
856,tt0033045,2109,1,comedy,noun,?
864,tt0033045,2109,2,comedy,noun,?
885,tt0033045,2109,3,themes,noun,?
887,tt0033045,2109,3,office politics,noun,?
889,tt0033045,2109,3,adultery,noun,?
892,tt0033045,2109,3,loneliness,noun,?
900,tt0033045,2109,4,things,noun,?
908,tt0033045,2109,4,element,noun,?
910,tt0033045,2109,4,unpredictability,noun,?
913,tt0033045,2109,4,your interest,noun,?
917,tt0033045,2109,4,everything,noun,?
931,tt0033045,2109,5,wit,noun,?
933,tt0033045,2109,5,charm,noun,?
939,tt0033045,2109,5,cynic,noun,?
944,tt0033045,2109,6,someone,noun,?
950,tt0033045,2109,6,movie,noun,?
969,tt0033045,2110,1,film,noun,?
971,tt0033045,2110,1,plot,noun,?
975,tt0033045,2110,1,acting performance,noun,?
978,tt0033045,2110,1,script,noun,?
981,tt0033045,2110,1,melancholy,noun,?
984,tt0033045,2110,1,atmosphere,noun,?
988,tt0033045,2110,1,direction,noun,?
1001,tt0033045,2110,2,heart warming,noun,?
1006,tt0033045,2110,2,poignant scenes,noun,?
1012,tt0033045,2110,3,Christmas eve,noun,?
1014,tt0033045,2110,3,Frank Morgan,noun,cast
1016,tt0033045,2110,3,character,noun,?
1018,tt0033045,2110,3,owner,noun,?
1021,tt0033045,2110,3,shop Mr.,noun,?
1022,tt0033045,2110,4,Matuschekis,noun,?
1027,tt0033045,2110,4,marriage,noun,?
1030,tt0033045,2110,4,suicide attempt,noun,?
1035,tt0033045,2110,5,his employees,noun,?
1042,tt0033045,2110,5,Christmas dinner,noun,?
1046,tt0033045,2110,6,everyone,noun,?
1057,tt0033045,2110,7,plans,noun,?
1061,tt0033045,2110,7,Christmas eve,noun,?
1065,tt0033045,2110,8,stage,noun,?
1070,tt0033045,2110,8,sadness,noun,?
1074,tt0033045,2110,8,scene,noun,?
1076,tt0033045,2110,9,Frank Morgan,noun,cast
1079,tt0033045,2110,9,performance,noun,?
1081,tt0033045,2110,9,his career,noun,?
1084,tt0033045,2110,9,scene,noun,?
1089,tt0033045,2110,9,tears,noun,?
1096,tt0033045,2110,10,denouement,noun,?
1101,tt0033045,2110,10,scene,noun,?
1105,tt0033045,2110,11,employee,noun,?
1108,tt0033045,2110,11,errand boy,noun,?
1116,tt0033045,2110,11,shop,noun,?
1121,tt0033045,2110,11,street scene,noun,?
1124,tt0033045,2110,12,Mr.,noun,?
1126,tt0033045,2110,13,approaches,noun,?
1128,tt0033045,2110,13,boy,noun,?
1139,tt0033045,2110,13,evening,noun,?
1151,tt0033045,2110,13,Christmas food,noun,?
1154,tt0033045,2110,13,errand boy,noun,?
1161,tt0033045,2110,14,chap,noun,?
1172,tt0033045,2110,14,Mr.,noun,?
1173,tt0033045,2110,15,Matuschek,noun,?
1181,tt0033045,2110,15,Christmas meal,noun,?
1184,tt0033045,2110,16,time,noun,?
1188,tt0033045,2110,16,scene,noun,?
1200,tt0033045,2110,17,DVD look,noun,?
1204,tt0033045,2110,17,trailer,noun,?
1206,tt0033045,2110,17,Frank Morgan,noun,cast
1210,tt0033045,2110,17,Mr.,noun,?
1211,tt0033045,2110,18,Matuschek,noun,?
1214,tt0033045,2110,18,appearance,noun,?
1217,tt0033045,2110,18,director,noun,?
1220,tt0033045,2110,18,film,noun,?
1223,tt0033045,2110,18,Ernst Lubitsch,noun,directing
1226,tt0033045,2110,19,film,noun,?
1229,tt0033045,2110,19,joy,noun,?
1237,tt0033045,2111,1,Shop,noun,?
1240,tt0033045,2111,1,Corner,noun,?
1246,tt0033045,2111,1,comedy,noun,?
1250,tt0033045,2111,1,sort,noun,?
1260,tt0033045,2111,1,end,noun,?
1262,tt0033045,2111,1,my days,noun,?
1267,tt0033045,2111,1,film,noun,?
1271,tt0033045,2111,1,its reputation,noun,?
1276,tt0033045,2111,2,director Ernst Lubitsch,noun,?
1281,tt0033045,2111,2,Hollywood,noun,?
1283,tt0033045,2111,2,storm,noun,?
1290,tt0033045,2111,2,touch,noun,?
1297,tt0033045,2111,2,trademark,noun,?
1300,tt0033045,2111,3,film,noun,?
1306,tt0033045,2111,3,release,noun,?
1309,tt0033045,2111,3,scheduling conflicts,noun,?
1312,tt0033045,2111,3,James Stewart,noun,cast
1314,tt0033045,2111,3,Margaret Sullavan,noun,cast
1327,tt0033045,2111,4,stars,noun,?
1329,tt0033045,2111,4,Lubitsch,noun,directing
1333,tt0033045,2111,4,production,noun,?
1337,tt0033045,2111,4,meantime,noun,?
1339,tt0033045,2111,4,Greta Garbo,noun,?
1353,tt0033045,2111,5,Shop,noun,?
1356,tt0033045,2111,5,Corner,noun,?
1358,tt0033045,2111,5,appears,noun,?
1365,tt0033045,2111,5,indifference,noun,?
1369,tt0033045,2111,5,Oscar nominations,noun,?
1373,tt0033045,2111,5,screenplay,noun,?
1375,tt0033045,2111,5,Samson Raphaelson,noun,story
1378,tt0033045,2111,5,performances,noun,?
1382,tt0033045,2111,5,leads,noun,?
1384,tt0033045,2111,5,Frank Morgan,noun,cast
1388,tt0033045,2111,5,role,noun,?
1390,tt0033045,2111,6,Time,noun,?
1397,tt0033045,2111,6,film,noun,?
1402,tt0033045,2111,6,influence,noun,?
1406,tt0033045,2111,6,profile,noun,?
1412,tt0033045,2111,6,Good Old Summertime,noun,?
1419,tt0033045,2111,6,Mail,noun,?
1424,tt0033045,2111,7,its surface,noun,?
1426,tt0033045,2111,7,one,noun,?
1431,tt0033045,2111,7,Shop,noun,?
1434,tt0033045,2111,7,Corner,noun,?
1440,tt0033045,2111,7,story,noun,?
1443,tt0033045,2111,7,lovers,noun,?
1445,tt0033045,2111,7,Klara Novak Sullavan,noun,?
1447,tt0033045,2111,7,Alfred Kralik Stewart,noun,?
1459,tt0033045,2111,8,Lubitsch,noun,directing
1461,tt0033045,2111,8,film,noun,?
1471,tt0033045,2111,9,story,noun,?
1473,tt0033045,2111,9,Matuschek,noun,?
1475,tt0033045,2111,9,Company,noun,?
1478,tt0033045,2111,9,stylish gift shop,noun,?
1480,tt0033045,2111,9,Budapest,noun,?
1486,tt0033045,2111,9,relationships,noun,?
1490,tt0033045,2111,9,store,noun,?
1493,tt0033045,2111,9,close,noun,?
1495,tt0033045,2111,9,family,noun,?
1498,tt0033045,2111,10,store owner Hugo Matuschek Frank Morgan,noun,?
1504,tt0033045,2111,10,employee,noun,?
1508,tt0033045,2111,10,affair,noun,?
1510,tt0033045,2111,10,his wife,noun,?
1512,tt0033045,2111,10,we witness,noun,?
1514,tt0033045,2111,10,breakdown,noun,?
1517,tt0033045,2111,10,families,noun,?
1521,tt0033045,2111,10,home,noun,?
1524,tt0033045,2111,10,work,noun,?
1530,tt0033045,2111,11,reason,noun,?
1533,tt0033045,2111,11,story,noun,?
1541,tt0033045,2111,11,United States,noun,?
1547,tt0033045,2111,11,streets,noun,?
1549,tt0033045,2111,11,New York,noun,?
1552,tt0033045,2111,11,Lubitsch,noun,directing
1557,tt0033045,2111,11,passions,noun,?
1559,tt0033045,2111,11,memories,noun,?
1563,tt0033045,2111,11,years,noun,?
1565,tt0033045,2111,11,Europe,noun,?
1568,tt0033045,2111,11,quaintness,noun,?
1570,tt0033045,2111,11,love,noun,?
1572,tt0033045,2111,11,life,noun,?
1574,tt0033045,2111,11,war,noun,?
1576,tt0033045,2111,11,terror,noun,?
1581,tt0033045,2111,11,doorstep.,noun,?
1584,tt0033045,2111,12,subtext,noun,?
1591,tt0033045,2111,12,touch,noun,?
1594,tt0033045,2111,12,film ,noun,?
1596,tt0033045,2111,12,fact,noun,?
1603,tt0033045,2111,12,review,noun,?
1611,tt0033045,2111,12,story,noun,?
1615,tt0033045,2111,13,Sullavan,noun,cast
1617,tt0033045,2111,13,Stewart,noun,cast
1624,tt0033045,2111,13,roles,noun,?
1634,tt0033045,2111,13,cast,noun,?
1639,tt0033045,2111,13,film,noun,?
1642,tt0033045,2111,14,character,noun,?
1646,tt0033045,2111,14,personality,noun,?
1649,tt0033045,2111,14,mix,noun,?
1652,tt0033045,2111,14,their interactions,noun,?
1663,tt0033045,2111,15,Lubitsch,noun,directing
1668,tt0033045,2111,15,our sympathy,noun,?
1670,tt0033045,2111,15,Hugo Matuschek,noun,?
1677,tt0033045,2111,15,film,noun,?
1689,tt0033045,2111,15,portrayal,noun,?
1691,tt0033045,2111,16,Matuschek,noun,?
1696,tt0033045,2111,16,love,noun,?
1698,tt0033045,2111,16,his family,noun,?
1706,tt0033045,2111,16,affection,noun,?
1708,tt0033045,2111,16,his employees,noun,?
1715,tt0033045,2111,16,glow,noun,?
1721,tt0033045,2111,16,cold,noun,?
1724,tt0033045,2111,16,Christmas Eve snowstorm,noun,?
1728,tt0033045,2111,16,companionship,noun,?
1731,tt0033045,2111,16,freckle,noun,?
1734,tt0033045,2111,16,errand boy Charles Smith,noun,?
1738,tt0033045,2111,17,warmth,noun,?
1742,tt0033045,2111,17,character,noun,?
1751,tt0033045,2111,17,Billy Wilder,noun,?
1754,tt0033045,2111,17,creations,noun,?
1757,tt0033045,2111,17,example,noun,?
1759,tt0033045,2111,17,Boom Boom Jackson,noun,?
1763,tt0033045,2111,17,Fortune Cookie,noun,?
1767,tt0033045,2111,17,Carlo Carlucci,noun,?
1770,tt0033045,2111,17,Avanti,noun,?
1776,tt0033045,2111,19,course,noun,?
1786,tt0033045,2111,19,Billy Wilder,noun,?
1793,tt0033045,2112,1,Budapest,noun,?
1795,tt0033045,2112,1,Margaret Sullavan,noun,cast
1797,tt0033045,2112,1,Klara Novak,noun,?
1800,tt0033045,2112,1,job,noun,?
1802,tt0033045,2112,1,clerk,noun,?
1805,tt0033045,2112,1,gift shop,noun,?
1812,tt0033045,2112,1,co worker James Stewart,noun,?
1814,tt0033045,2112,1,Alfred Kralik,noun,?
1824,tt0033045,2112,2,job,noun,?
1830,tt0033045,2112,2,love,noun,?
1834,tt0033045,2112,2,pen pal,noun,?
1837,tt0033045,2112,3,Ernst Lubitsch,noun,directing
1840,tt0033045,2112,3,stars,noun,?
1852,tt0033045,2112,4,sub plot,noun,?
1854,tt0033045,2112,4,shop owner Frank Morgan,noun,?
1856,tt0033045,2112,4,Hugo Matuschek,noun,?
1860,tt0033045,2112,4,his wife,noun,?
1864,tt0033045,2112,4,affair,noun,?
1869,tt0033045,2112,5,detective,noun,?
1871,tt0033045,2112,5,Mr.,noun,?
1872,tt0033045,2112,6,Morgan,noun,cast
1874,tt0033045,2112,6,his wife,noun,?
1877,tt0033045,2112,6,years,noun,?
1880,tt0033045,2112,6,sex,noun,?
1886,tt0033045,2112,6,employees,noun,?
1888,tt0033045,2112,7,Morgan,noun,cast
1909,tt0033045,2112,7,characters,noun,?
1914,tt0033045,2112,7,film,noun,?
1920,tt0033045,2112,8,Shop,noun,?
1923,tt0033045,2112,8,Corner,noun,?
1925,tt0033045,2112,8,Ernst Lubitsch ~ James Stewart,noun,?
1927,tt0033045,2112,8,Margaret Sullavan,noun,cast
1929,tt0033045,2112,8,Frank Morgan,noun,cast
1931,tt0033045,2112,8,Joseph Schildkraut,noun,cast
1933,tt0033045,2113,1,location,noun,?
1936,tt0033045,2113,1,shop,noun,?
1939,tt0033045,2113,1,corner,noun,?
1945,tt0033045,2113,1,start,noun,?
1948,tt0033045,2113,1,film,noun,?
1950,tt0033045,2113,1,Balta Street,noun,?
1952,tt0033045,2113,1,Budapest,noun,?
1960,tt0033045,2113,1,place,noun,?
1964,tt0033045,2113,2,number,noun,?
1966,tt0033045,2113,2,sets,noun,?
1971,tt0033045,2113,2,design,noun,?
1977,tt0033045,2113,2,shop,noun,?
1980,tt0033045,2113,2,corner,noun,?
1983,tt0033045,2113,3,film,noun,?
1987,tt0033045,2113,3,Budapest,noun,?
1991,tt0033045,2113,3,leather goods business,noun,?
1995,tt0033045,2113,3,ups,noun,?
1997,tt0033045,2113,3,downs,noun,?
1999,tt0033045,2113,3,love,noun,?
2007,tt0033045,2113,3,characters,noun,?
2009,tt0033045,2113,4,Alfred Kralik,noun,?
2011,tt0033045,2113,4,Klara Novak,noun,?
2014,tt0033045,2113,4,partners,noun,?
2016,tt0033045,2113,4,work,noun,?
2020,tt0033045,2113,4,letters,noun,?
2027,tt0033045,2113,4,hope,noun,?
2029,tt0033045,2113,4,aspiration,noun,?
2031,tt0033045,2113,4,romance,noun,?
2035,tt0033045,2113,4,story unwinds,noun,?
2040,tt0033045,2113,4,aspects,noun,?
2044,tt0033045,2113,5,Hugo Matuschek,noun,?
2047,tt0033045,2113,5,owner,noun,?
2050,tt0033045,2113,5,shop,noun,?
2054,tt0033045,2113,5,trouble,noun,?
2056,tt0033045,2113,5,his wife,noun,?
2061,tt0033045,2113,5,voice,noun,?
2064,tt0033045,2113,5,end,noun,?
2067,tt0033045,2113,5,phone,noun,?
2069,tt0033045,2113,6,Ferencz Vadas,noun,?
2073,tt0033045,2113,6,affair,noun,?
2075,tt0033045,2113,7,Ilona Novodny,noun,?
2078,tt0033045,2113,7,gentleman friend who,noun,?
2080,tt0033045,2113,7,her fur garments,noun,?
2082,tt0033045,2113,8,Mr Pirovitch,noun,?
2084,tt0033045,2113,8,life,noun,?
2088,tt0033045,2113,8,his wife,noun,?
2090,tt0033045,2113,8,children,noun,?
2092,tt0033045,2113,9,Pepi Katona,noun,?
2094,tt0033045,2113,9,Santa Claus,noun,?
2098,tt0033045,2113,9,girl,noun,?
2100,tt0033045,2113,9,Christmas,noun,?
2107,tt0033045,2113,10,Flora Katchuck,noun,?
2112,tt0033045,2113,10,home,noun,?
2114,tt0033045,2113,10,her mother dreams,noun,?
2116,tt0033045,2113,10,someone,noun,?
2119,tt0033045,2113,11,script,noun,?
2122,tt0033045,2113,11,masterpiece,noun,?
2124,tt0033045,2113,11,comedy,noun,?
2126,tt0033045,2113,11,drama,noun,?
2132,tt0033045,2113,12,scene,noun,?
2134,tt0033045,2113,12,scene,noun,?
2142,tt0033045,2113,13,films,noun,?
2144,tt0033045,2113,13,repays,noun,?
2156,tt0033045,2113,14,dialogue,noun,?
2159,tt0033045,2113,14,character speaking,noun,?
2165,tt0033045,2113,14,days,noun,?
2169,tt0033045,2113,15,acting,noun,?
2176,tt0033045,2113,16,characters,noun,?
2179,tt0033045,2113,16,waiter,noun,?
2182,tt0033045,2113,16,cafe,noun,?
2185,tt0033045,2113,16,policeman,noun,?
2188,tt0033045,2113,16,street,noun,?
2192,tt0033045,2113,17,James Stewart,noun,cast
2194,tt0033045,2113,17,Margaret Sullavan play,noun,?
2205,tt0033045,2113,18,his stride,noun,?
2208,tt0033045,2113,18,actor,noun,?
2216,tt0033045,2113,18,performance,noun,?
2218,tt0033045,2113,19,Margaret Sullavan,noun,cast
2222,tt0033045,2113,19,actor,noun,?
2227,tt0033045,2113,19,days,noun,?
2233,tt0033045,2113,20,films,noun,?
2236,tt0033045,2113,20,catching,noun,?
2239,tt0033045,2113,21,Mr Matuschek,noun,?
2241,tt0033045,2113,21,Frank Morgan,noun,cast
2245,tt0033045,2113,22,His moment,noun,?
2247,tt0033045,2113,22,truth,noun,?
2252,tt0033045,2113,23,Gold,noun,?
2258,tt0033045,2113,23,performers,noun,?
2265,tt0033045,2113,24,phrase,noun,?
2278,tt0033045,2113,24,re,noun,?
2284,tt0033045,2113,24,Mail,noun,?
2291,tt0033045,2113,24,case,noun,?
2297,tt0033045,2113,25,director Lubitsch,noun,?
2302,tt0033045,2113,25,mode,noun,?
2308,tt0033045,2113,25,film,noun,?
2310,tt0033045,2113,25,spirit,noun,?
2312,tt0033045,2113,25,charm,noun,?
2315,tt0033045,2113,25,humanity,noun,?
2318,tt0033045,2114,1,warring shop workers,noun,?
2321,tt0033045,2114,1,leather goods,noun,?
2323,tt0033045,2114,1,turn,noun,?
2328,tt0033045,2114,1,sweethearts,noun,?
2333,tt0033045,2114,1,box number aliases,noun,?
2338,tt0033045,2114,2,idea,noun,?
2342,tt0033045,2114,2,setting,noun,?
2344,tt0033045,2114,2,Lubitsch,noun,directing
2348,tt0033045,2114,2,tapestry,noun,?
2350,tt0033045,2114,2,wit,noun,?
2352,tt0033045,2114,2,drama,noun,?
2354,tt0033045,2114,2,poignancy,noun,?
2356,tt0033045,2114,2,irony,noun,?
2362,tt0033045,2114,3,Stewart,noun,cast
2364,tt0033045,2114,3,Sullavan,noun,cast
2370,tt0033045,2114,3,couple,noun,?
2373,tt0033045,2114,3,emotions,noun,?
2375,tt0033045,2114,3,tensions,noun,?
2379,tt0033045,2114,3,rest,noun,?
2384,tt0033045,2114,3,characters,noun,?
2388,tt0033045,2114,3,sub plots,noun,?
2391,tt0033045,2114,3,jokes,noun,?
2397,tt0033045,2114,4,Stewart,noun,cast
2400,tt0033045,2114,4,films,noun,?
2403,tt0033045,2114,4,Destry,noun,?
2405,tt0033045,2114,4,Philadelphia Story,noun,?
2407,tt0033045,2114,4,Mr Smith,noun,?
2413,tt0033045,2114,4,par,noun,?
2419,tt0033045,2114,4,range,noun,?
2422,tt0033045,2114,4,subtlties,noun,?
2427,tt0033045,2114,4,films,noun,?
2434,tt0033045,2115,1,Mail,noun,?
2445,tt0033045,2115,1,movie,noun,?
2449,tt0033045,2115,1,one,noun,?
2452,tt0033045,2115,1,Shop,noun,?
2455,tt0033045,2115,1,Corner,noun,?
2462,tt0033045,2115,2,movie,noun,?
2468,tt0033045,2115,3,gem,noun,?
2472,tt0033045,2115,3,moment,noun,?
2477,tt0033045,2115,3,movies,noun,?
2480,tt0033045,2115,3,times,noun,?
2483,tt0033045,2115,4,acting,noun,?
2489,tt0033045,2115,4,story,noun,?
2516,tt0033045,2115,5,re,noun,?
2524,tt0033045,2115,5,version,noun,?
2533,tt0033045,2115,5,time,noun,?
2541,tt0033045,2115,5,Mail,noun,?
2545,tt0033045,2115,5,adaption,noun,?
2548,tt0033045,2115,5,classic,noun,?
2557,tt0033045,2115,6,your video store,noun,?
2561,tt0033045,2115,6,Shop,noun,?
2564,tt0033045,2115,6,Corner today,noun,?
2571,tt0033045,2116,1,movie,noun,?
2580,tt0033045,2116,2,reasons everything,noun,?
2587,tt0033045,2116,2,group,noun,?
2589,tt0033045,2116,2,actors,noun,?
2597,tt0033045,2116,2,effect,noun,?
2602,tt0033045,2116,2,lives,noun,?
2605,tt0033045,2116,3,center,noun,?
2610,tt0033045,2116,3,"""romance",noun,?
2613,tt0033045,2116,3,James Stewart,noun,cast
2615,tt0033045,2116,3,Margaret Sullavan,noun,cast
2625,tt0033045,2116,3,face,noun,?
2635,tt0033045,2116,3,anonymously,noun,?
2637,tt0033045,2116,3,pen pals,noun,?
2644,tt0033045,2116,4,characters,noun,?
2648,tt0033045,2116,4,lot,noun,?
2651,tt0033045,2116,4,comedies,noun,?
2657,tt0033045,2116,4,"Mail""",noun,?
2661,tt0033045,2116,4,update,noun,?
2664,tt0033045,2116,4,Shop,noun,?
2676,tt0033045,2116,4,leads,noun,?
2678,tt0033045,2116,4,their needs,noun,?
2680,tt0033045,2116,5,Everyone,noun,?
2686,tt0033045,2116,5,part,noun,?
2688,tt0033045,2116,5,Ernst Lubitsch,noun,directing
2691,tt0033045,2116,5,tapestry,noun,?
2693,tt0033045,2116,5,charm,noun,?
2700,tt0033045,2116,6,scenes,noun,?
2702,tt0033045,2116,6,movie history,noun,?
2704,tt0033045,2116,6,place,noun,?
2708,tt0033045,2116,6,tragic Frank Morgan,noun,?
2712,tt0033045,2116,6,searches,noun,?
2714,tt0033045,2116,6,someone,noun,?
2717,tt0033045,2116,6,Christmas dinner,noun,?
2727,tt0033045,2117,1,time,noun,?
2731,tt0033045,2117,1,movie,noun,?
2739,tt0033045,2117,1,production,noun,?
2746,tt0033045,2117,2,conclusion,noun,?
2753,tt0033045,2117,2,comedy,noun,?
2757,tt0033045,2117,3,Everyone,noun,?
2762,tt0033045,2117,3,script,noun,?
2766,tt0033045,2117,3,direction,noun,?
2768,tt0033045,2117,3,sets,noun,?
2770,tt0033045,2117,3,editing,noun,?
2772,tt0033045,2117,4,Whilst James Stewart,noun,?
