,Movie_ID,Rev_ID,Sen_ID,Word,POS,aspect_category
456,tt0089280,3076,8,flick,noun,?
458,tt0089280,3076,8,MST3K,noun,?
463,tt0089280,3076,8,Mike Nelson,noun,?
465,tt0089280,3076,8,Tom Servo,noun,?
468,tt0089280,3076,8,Crow T.,noun,?
469,tt0089280,3076,9,Robot,noun,?
473,tt0089280,3076,9,stock,noun,?
478,tt0089280,3076,9,trainwreck,noun,?
487,tt0089280,3076,9,eyes,noun,?
504,tt0089280,3076,11,plot,noun,?
513,tt0089280,3076,11,urge,noun,?
517,tt0089280,3076,11,pitchfork,noun,?
519,tt0089280,3076,11,my brain,noun,?
530,tt0089280,3076,12,plot,noun,?
538,tt0089280,3076,13,Surgeon,noun,?
540,tt0089280,3076,13,General Warning,noun,?
543,tt0089280,3076,13,film,noun,?
545,tt0089280,3077,1,Hobgoblins,noun,?
549,tt0089280,3077,1,concept,noun,?
551,tt0089280,3077,2,Rick Sloan,noun,?
554,tt0089280,3077,2,master,noun,?
557,tt0089280,3077,2,film,noun,?
562,tt0089280,3077,3,brilliance,noun,?
566,tt0089280,3077,3,film,noun,?
568,tt0089280,3077,3,actors,noun,?
575,tt0089280,3077,4,top,noun,?
584,tt0089280,3077,4,script,noun,?
588,tt0089280,3077,4,sort,noun,?
591,tt0089280,3077,4,acid trip,noun,?
605,tt0089280,3077,5,film,noun,?
611,tt0089280,3077,5,warehouse,noun,?
614,tt0089280,3077,5,suction cups,noun,?
616,tt0089280,3077,5,vaccum cleaners,noun,?
619,tt0089280,3077,6,movie,noun,?
625,tt0089280,3077,7,pain,noun,?
633,tt0089280,3077,7,pain,noun,?
637,tt0089280,3077,7,your genitals,noun,?
642,tt0089280,3077,7,spoon,noun,?
648,tt0089280,3077,7,entire wound,noun,?
651,tt0089280,3077,7,salt,noun,?
654,tt0089280,3077,7,acid,noun,?
665,tt0089280,3078,1,horror comedy film,noun,?
672,tt0089280,3078,1,fronts,noun,?
677,tt0089280,3078,2,fact,noun,?
688,tt0089280,3078,2,thing,noun,?
696,tt0089280,3078,2,actors,noun,?
707,tt0089280,3078,2,cue cards,noun,?
711,tt0089280,3078,3,upshot,noun,?
714,tt0089280,3078,3,MST3K version,noun,?
722,tt0089280,3078,3,laughs,noun,?
726,tt0089280,3079,1,quote,noun,?
728,tt0089280,3079,1,Crow,noun,?
733,tt0089280,3079,1,car,noun,?
738,tt0089280,3079,1,cliff,noun,?
742,tt0089280,3079,1,movie,noun,?
749,tt0089280,3079,1,car,noun,?
764,tt0089280,3079,2,movie,noun,?
790,tt0089280,3079,4,Mystery Science Theater I,noun,?
798,tt0089280,3079,4,P,noun,?
799,tt0089280,3080,1,Hee,noun,?
804,tt0089280,3080,2,movie,noun,?
817,tt0089280,3080,2,fact,noun,?
822,tt0089280,3080,2,time,noun,?
827,tt0089280,3080,3,day,noun,?
833,tt0089280,3080,3,MST.,noun,?
834,tt0089280,3080,4,Sun,noun,?
842,tt0089280,3080,4,day,noun,?
849,tt0089280,3080,4,product,noun,?
851,tt0089280,3080,4,Rick Sloane,noun,directing
857,tt0089280,3080,4,dolls,noun,?
859,tt0089280,3080,4,havoc,noun,?
865,tt0089280,3080,4,land,noun,?
867,tt0089280,3080,5,Kevin,noun,?
870,tt0089280,3080,5,extraordinaire,noun,?
875,tt0089280,3080,5,his girlfriend,noun,?
880,tt0089280,3080,5,security guard job,noun,?
882,tt0089280,3080,5,fights,noun,?
884,tt0089280,3080,5,rakes,noun,?
889,tt0089280,3080,5,stuff,noun,?
895,tt0089280,3080,5,series,noun,?
897,tt0089280,3080,5,images,noun,?
900,tt0089280,3080,6,plot,noun,?
902,tt0089280,3080,6,story,noun,?
908,tt0089280,3080,7,acting,noun,?
913,tt0089280,3080,7,film,noun,?
917,tt0089280,3080,8,army guy,noun,?
919,tt0089280,3080,8,his sex,noun,?
921,tt0089280,3080,8,girl,noun,?
929,tt0089280,3080,8,cliff,noun,?
934,tt0089280,3080,8,friend,noun,?
937,tt0089280,3080,8,his kicks,noun,?
939,tt0089280,3080,8,phone sex,noun,?
952,tt0089280,3080,8,shorts,noun,?
962,tt0089280,3080,9,security guard,noun,?
968,tt0089280,3080,9,accident,noun,?
970,tt0089280,3080,9,his supermarket cart,noun,?
983,tt0089280,3080,10,Club Scum scene,noun,?
987,tt0089280,3080,11,Road Rash,noun,?
995,tt0089280,3080,12,film,noun,?
999,tt0089280,3080,12,month,noun,?
1002,tt0089280,3080,12,senses,noun,?
1004,tt0089280,3080,12,sanity,noun,?
1010,tt0089280,3080,13,Rick Sloane,noun,directing
1016,tt0089280,3080,13,kick,noun,?
1019,tt0089280,3080,13,groin,noun,?
1027,tt0089280,3080,13,crapsterpiece,noun,?
1029,tt0089280,3080,13,Hobgoblins,noun,?
1032,tt0089280,3081,1,grief,noun,?
1039,tt0089280,3081,2,Manos,noun,?
1042,tt0089280,3081,2,Hands,noun,?
1044,tt0089280,3081,2,Fate,noun,?
1048,tt0089280,3081,2,piece,noun,?
1051,tt0089280,3081,2,torture,noun,?
1054,tt0089280,3081,2,Hobgoblins,noun,?
1062,tt0089280,3081,3,insults,noun,?
1064,tt0089280,3081,3,audience,noun,?
1067,tt0089280,3081,3,opportunity,noun,?
1071,tt0089280,3081,4,films,noun,?
1073,tt0089280,3081,4,Space Mutiny,noun,?
1075,tt0089280,3081,4,Future War,noun,?
1080,tt0089280,3081,4,mst3k,noun,?
1086,tt0089280,3081,4,struggle,noun,?
1097,tt0089280,3081,5,couch,noun,?
1099,tt0089280,3081,5,anguish,noun,?
1102,tt0089280,3081,6,thing,noun,?
1114,tt0089280,3081,7,die,noun,?
1117,tt0089280,3081,7,fan,noun,?
1121,tt0089280,3081,7,it your mission,noun,?
1126,tt0089280,3081,7,experiment,noun,?
1141,tt0089280,3082,1,Lord,noun,?
1155,tt0089280,3082,2,your spoiler warning,noun,?
1174,tt0089280,3082,3,piece,noun,?
1176,tt0089280,3082,3,trash,noun,?
1180,tt0089280,3082,4,group,noun,?
1182,tt0089280,3082,4,handpuppets,noun,?
1187,tt0089280,3082,4,group,noun,?
1191,tt0089280,3082,4,people,noun,?
1199,tt0089280,3082,4,hunt,noun,?
1210,tt0089280,3082,4,puppets,noun,?
1212,tt0089280,3082,4,things,noun,?
1221,tt0089280,3082,4,fantasies,noun,?
1225,tt0089280,3082,5,words,noun,?
1229,tt0089280,3082,5,thing,noun,?
1234,tt0089280,3082,6,You KNOW it,noun,?
1241,tt0089280,3082,6,Mike,noun,?
1244,tt0089280,3082,6,Bots,noun,?
1248,tt0089280,3082,6,something,noun,?
1261,tt0089280,3082,8,their lines,noun,?
1271,tt0089280,3082,8,sign,noun,?
1273,tt0089280,3082,8,HIT,noun,?
1277,tt0089280,3082,8,hand comments,noun,?
1281,tt0089280,3082,8,geez,noun,?
1295,tt0089280,3082,9,NOT WATCH THIS PIECE O CRUD.,noun,?
1298,tt0089280,3082,10,NOT WORTH YOUR,noun,?
1309,tt0089280,3083,3,gem,noun,?
1316,tt0089280,3083,3,screen,noun,?
1323,tt0089280,3083,4,movie,noun,?
1333,tt0089280,3083,4,their goal,noun,?
1339,tt0089280,3083,4,movie,noun,?
1349,tt0089280,3083,5,Leprechaun,noun,?
1351,tt0089280,3083,5,Space,noun,?
1359,tt0089280,3083,6,Paint my muscle car prune,noun,?
1365,tt0089280,3084,1,result,noun,?
1368,tt0089280,3084,2,piece,noun,?
1370,tt0089280,3084,2,trash movie,noun,?
1381,tt0089280,3084,2,movie,noun,?
1387,tt0089280,3084,2,bunch,noun,?
1389,tt0089280,3084,2,stuff,noun,?
1392,tt0089280,3084,2,film reel,noun,?
1397,tt0089280,3084,2,sense,noun,?
1404,tt0089280,3084,3,actors,noun,?
1416,tt0089280,3084,3,bunch,noun,?
1418,tt0089280,3084,3,friends,noun,?
1426,tt0089280,3084,3,amount,noun,?
1428,tt0089280,3084,3,money,noun,?
1435,tt0089280,3084,3,movie,noun,?
1441,tt0089280,3084,3,horror film,noun,?
1448,tt0089280,3084,4,horror,noun,?
1454,tt0089280,3084,4,film,noun,?
1458,tt0089280,3084,5,plenty,noun,?
1461,tt0089280,3084,5,acting,noun,?
1464,tt0089280,3084,5,Hobgoblins,noun,?
1473,tt0089280,3084,5,guy,noun,?
1475,tt0089280,3084,5,Richard,noun,?
1480,tt0089280,3084,5,way,noun,?
1485,tt0089280,3084,5,weakling,noun,?
1489,tt0089280,3084,5,root,noun,?
1498,tt0089280,3084,6,bunch,noun,?
1500,tt0089280,3084,6,friends,noun,?
1506,tt0089280,3084,6,film,noun,?
1514,tt0089280,3084,6,budget,noun,?
1531,tt0089280,3084,7,version,noun,?
1541,tt0089280,3084,8,movie,noun,?
1547,tt0089280,3084,8,bashing,noun,?
1554,tt0089280,3084,8,MST version,noun,?
1556,tt0089280,3085,1,Description,noun,?
1558,tt0089280,3085,1,Corny,noun,?
1581,tt0089280,3085,2,people,noun,?
1585,tt0089280,3085,2,months,noun,?
1591,tt0089280,3085,2,budget,noun,?
1602,tt0089280,3085,2,dollars,noun,?
1606,tt0089280,3085,2,movie,noun,?
1617,tt0089280,3085,3,Mystery Science Theater,noun,?
1625,tt0089280,3085,4,advice,noun,?
1628,tt0089280,3085,4,world,noun,?
1633,tt0089280,3085,4,your time,noun,?
1635,tt0089280,3085,4,life,noun,?
1638,tt0089280,3085,4,money,noun,?
1641,tt0089280,3085,4,NOT,noun,?
1645,tt0089280,3085,4,NOT,noun,?
1654,tt0089280,3085,4,movie,noun,?
1657,tt0089280,3085,5,movie,noun,?
1665,tt0089280,3085,5,your face,noun,?
1670,tt0089280,3085,5,boredom,noun,?
1678,tt0089280,3085,6,IQ,noun,?
1682,tt0089280,3085,6,my guest,noun,?
1684,tt0089280,3085,6,watch,noun,?
1688,tt0089280,3085,6,movie,noun,?
1710,tt0089280,3085,8,actors,noun,?
1717,tt0089280,3085,8,puppets,noun,?
1722,tt0089280,3085,8,garage sale,noun,?
1726,tt0089280,3085,8,course cameras,noun,?
1728,tt0089280,3085,8,music,noun,?
1739,tt0089280,3085,8,home video,noun,?
1742,tt0089280,3085,8,piece,noun,?
1745,tt0089280,3085,8,crap,noun,?
1753,tt0089280,3086,1,Stoned Age,noun,?
1758,tt0089280,3086,1,film,noun,?
1767,tt0089280,3086,3,Hobgoblins,noun,?
1773,tt0089280,3086,3,way,noun,?
1787,tt0089280,3086,4,Stoned Age,noun,?
1792,tt0089280,3086,4,characters,noun,?
1796,tt0089280,3086,5,Hobgoblins,noun,?
1801,tt0089280,3086,5,actors,noun,?
1804,tt0089280,3086,5,everyone,noun,?
1810,tt0089280,3086,5,atrocity,noun,?
1817,tt0089280,3086,6,teaser,noun,?
1820,tt0089280,3086,6,film,noun,?
1833,tt0089280,3086,7,people,noun,?
1839,tt0089280,3086,7,torment,noun,?
1842,tt0089280,3086,8,fact,noun,?
1845,tt0089280,3086,8,discussion,noun,?
1847,tt0089280,3086,8,plot pertaining,noun,?
1850,tt0089280,3086,8,film,noun,?
1854,tt0089280,3086,8,demeaning,noun,?
1856,tt0089280,3086,9,Words,noun,?
1863,tt0089280,3086,9,film,noun,?
1876,tt0089280,3086,10,conclusion,noun,?
1878,tt0089280,3086,10,PLEASE,noun,?
1883,tt0089280,3086,10,film,noun,?
1892,tt0089280,3086,11,movie lover,noun,?
1900,tt0089280,3086,11,human being,noun,?
1907,tt0089280,3086,12,sake,noun,?
1911,tt0089280,3086,12,sanity,noun,?
1913,tt0089280,3086,12,intellect,noun,?
1915,tt0089280,3086,12,NOT WATCH,noun,?
1917,tt0089280,3086,13,Destroy,noun,?
1919,tt0089280,3086,13,copies,noun,?
1925,tt0089280,3087,1,group,noun,?
1930,tt0089280,3087,1,holes,noun,?
1935,tt0089280,3087,1,puppets,noun,?
1939,tt0089280,3087,1,douche bag night watchman,noun,?
1946,tt0089280,3087,1,film vault,noun,?
1949,tt0089280,3087,1,years,noun,?
1952,tt0089280,3087,1,reason,noun,?
1956,tt0089280,3087,2,people,noun,?
1959,tt0089280,3087,2,film,noun,?
1962,tt0089280,3087,2,MST3K,noun,?
1964,tt0089280,3087,2,spot,noun,?
1966,tt0089280,3087,2,ribbing,noun,?
1969,tt0089280,3087,2,flick,noun,?
1977,tt0089280,3087,3,movie,noun,?
1990,tt0089280,3087,3,REALLY,noun,?
2002,tt0089280,3087,4,scenes,noun,?
2010,tt0089280,3087,4,toy 'aliens,noun,?
2016,tt0089280,3087,4,lack,noun,?
2018,tt0089280,3087,4,motion,noun,?
2022,tt0089280,3087,4,My Pet Monster,noun,?
2031,tt0089280,3087,4,acting,noun,?
2035,tt0089280,3087,4,My Pet Monster,noun,?
2045,tt0089280,3087,4,Rick Sloan,noun,?
2048,tt0089280,3087,4,Vice Academy,noun,?
2050,tt0089280,3087,4,films,noun,?
2061,tt0089280,3087,4,idea,noun,?
2074,tt0089280,3087,5,film,noun,?
2076,tt0089280,3087,5,anything,noun,?
2078,tt0089280,3087,5,crap,noun,?
2091,tt0089280,3087,7,Eye Candy,noun,?
2094,tt0089280,3087,7,nudity,noun,?
2097,tt0089280,3087,7,movie,noun,?
2104,tt0089280,3087,7,pairs,noun,?
2106,tt0089280,3087,7,tits,noun,?
2109,tt0089280,3087,7,DVD Introduction,noun,?
2112,tt0089280,3087,7,film My Grade,noun,?
2114,tt0089280,3087,7,D Retromedia DVD Extras,noun,?
2116,tt0089280,3087,7,Introduction,noun,?
2118,tt0089280,3087,7,Jim Wynorski,noun,?
2120,tt0089280,3087,7,Stills gallery,noun,?
2123,tt0089280,3087,7,Trailer,noun,?
2126,tt0089280,3087,7,film,noun,?
2129,tt0089280,3088,2,Aliens,noun,?
2132,tt0089280,3088,2,toys,noun,?
2134,tt0089280,3088,2,hand puppets,noun,?
2138,tt0089280,3088,2,arms,noun,?
2145,tt0089280,3088,3,Aliens,noun,?
2148,tt0089280,3088,3,space travel,noun,?
2160,tt0089280,3088,3,vault door,noun,?
2168,tt0089280,3088,3,door,noun,?
2174,tt0089280,3088,3,people,noun,?
2177,tt0089280,3088,4,Old Security Guards,noun,?
2183,tt0089280,3088,4,hold,noun,?
2185,tt0089280,3088,4,C4,noun,?
2194,tt0089280,3088,4,time,noun,?
2209,tt0089280,3088,4,reason,noun,?
2214,tt0089280,3088,5,US Army boot camp,noun,?
2223,tt0089280,3088,5,sessions,noun,?
2226,tt0089280,3088,5,"tool combat""",noun,?
2230,tt0089280,3088,5,pirouette spin,noun,?
2232,tt0089280,3088,5,death,noun,?
2239,tt0089280,3088,6,girl friend,noun,?
2247,tt0089280,3088,6,world ...err...neighborhood,noun,?
2250,tt0089280,3088,6,aliens,noun,?
2254,tt0089280,3088,7,women,noun,?
2256,tt0089280,3088,7,sluts,noun,?
2263,tt0089280,3088,8,Scummy night clubs,noun,?
2267,tt0089280,3088,8,diners,noun,?
2272,tt0089280,3088,9,waitresses,noun,?
2275,tt0089280,3088,9,dancers,noun,?
2278,tt0089280,3088,9,Fontanelles,noun,?
2294,tt0089280,3088,9,dance,noun,?
2298,tt0089280,3088,10,Army privates,noun,?
2300,tt0089280,3088,10,dream,noun,?
2305,tt0089280,3088,11,Grenades,noun,?
2309,tt0089280,3088,11,setting,noun,?
2311,tt0089280,3088,11,"""flash bang""",noun,?
2324,tt0089280,3088,13,burns,noun,?
2326,tt0089280,3088,13,their arms,noun,?
2329,tt0089280,3088,14,US Army Staff Sargeants,noun,?
2337,tt0089280,3088,14,area,noun,?
2340,tt0089280,3088,14,nothing,noun,?
2342,tt0089280,3088,14,aliens,noun,?
2345,tt0089280,3088,14,area.13,noun,?
2347,tt0089280,3088,15,Aliens,noun,?
2351,tt0089280,3088,15,"home""",noun,?
2358,tt0089280,3088,15,vault,noun,?
2363,tt0089280,3088,15,in.14,noun,?
2365,tt0089280,3088,16,Aliens,noun,?
2370,tt0089280,3088,16,lights,noun,?
2377,tt0089280,3088,16,Los Angeles area one,noun,?
2382,tt0089280,3088,16,protagonist,noun,?
2384,tt0089280,3088,16,house,noun,?
2390,tt0089280,3088,16,thing,noun,?
2393,tt0089280,3088,16,area.15,noun,?
2397,tt0089280,3088,17,parking scenes,noun,?
2400,tt0089280,3088,17,movie,noun,?
2403,tt0089280,3088,17,audience clamor,noun,?
2408,tt0089280,3088,18,Vans,noun,?
2416,tt0089280,3088,18,suspension systems,noun,?
2419,tt0089280,3088,19,Comedy,noun,?
2426,tt0089280,3088,19,film,noun,?
2429,tt0089280,3088,20,Horror,noun,?
2436,tt0089280,3088,20,film,noun,?
2439,tt0089280,3088,21,Spoofs,noun,?
2441,tt0089280,3088,21,homages,noun,?
2448,tt0089280,3088,21,film,noun,?
2452,tt0089280,3088,22,film cures,noun,?
2457,tt0089280,3088,23,garden tools,noun,?
2460,tt0089280,3088,23,keyboard noises,noun,?
2469,tt0089280,3088,23,fights,noun,?
2477,tt0089280,3088,23,one,noun,?
2484,tt0089280,3088,24,truth,noun,?
2487,tt0089280,3088,24,film,noun,?
2493,tt0089280,3088,25,Period,noun,?
2499,tt0089280,3088,26,meat,noun,?
2502,tt0089280,3088,26,bone,noun,?
2508,tt0089280,3088,26,anything,noun,?
2530,tt0089280,3088,29,rake fight scene,noun,?
2533,tt0089280,3088,29,comedy gold,noun,?
2539,tt0089280,3088,29,Jaws,noun,?
2549,tt0089280,3088,30,film,noun,?
2556,tt0089280,3089,1,movie,noun,?
2566,tt0089280,3089,2,fact,noun,?
2568,tt0089280,3089,2,Mystery Science Theatre,noun,?
2572,tt0089280,3089,2,television show,noun,?
2576,tt0089280,3089,2,characters watch,noun,?
2578,tt0089280,3089,2,parody,noun,?
2580,tt0089280,3089,2,movies,noun,?
2585,tt0089280,3089,2,film,noun,?
2595,tt0089280,3089,3,YouTube,noun,?
2601,tt0089280,3089,3,movie,noun,?
2608,tt0089280,3089,4,Hobgoblins,noun,?
2619,tt0089280,3089,4,scene,noun,?
2627,tt0089280,3089,5,movie,noun,?
2629,tt0089280,3089,5,period,noun,?
2638,tt0089280,3089,8,Its jokes,noun,?
2653,tt0089280,3089,8,fun parodying,noun,?
2657,tt0089280,3089,8,parody,noun,?
2663,tt0089280,3089,8,movie,noun,?
2680,tt0089280,3089,10,book,noun,?
2684,tt0089280,3089,11,laundry,noun,?
2686,tt0089280,3089,12,Anything,noun,?
2689,tt0089280,3089,12,fun,noun,?
2692,tt0089280,3089,12,Hobgoblins,noun,?
2699,tt0089280,3090,1,anything,noun,?
2714,tt0089280,3090,1,sack,noun,?
2725,tt0089280,3090,3,my MST3K DVD collection,noun,?
2731,tt0089280,3090,3,Hobgoblins,noun,?
2736,tt0089280,3090,3,time,noun,?
2750,tt0089280,3090,4,list,noun,?
2760,tt0089280,3090,5,kernel,noun,?
2764,tt0089280,3090,5,movie,noun,?
2769,tt0089280,3090,5,crap,noun,?
2773,tt0089280,3090,5,Hobgoblins,noun,?
2783,tt0089280,3090,6,Everything,noun,?
2786,tt0089280,3090,6,movie,noun,?
2789,tt0089280,3090,6,rate,noun,?
2792,tt0089280,3090,7,story,noun,?
2798,tt0089280,3090,7,effects,noun,?
2801,tt0089280,3090,7,women,noun,?
2805,tt0089280,3090,7,action scenes,noun,?
2818,tt0089280,3090,8,piece,noun,?
2820,tt0089280,3090,8,crap,noun,?
2824,tt0089280,3090,8,Bloodwaters,noun,?
2826,tt0089280,3090,8,Dr.,noun,?
2827,tt0089280,3090,9,Z,noun,?
2842,tt0089280,3090,9,effects,noun,?
2847,tt0089280,3090,9,fact btw,noun,?
2853,tt0089280,3090,9,TCM,noun,?
2856,tt0089280,3090,9,month October,noun,?
2861,tt0089280,3090,9,Hobgoblins,noun,?
2867,tt0089280,3090,9,ballgame,noun,?
2871,tt0089280,3090,10,part,noun,?
2883,tt0089280,3090,10,hours,noun,?
2886,tt0089280,3090,10,movie,noun,?
2893,tt0089280,3090,10,night,noun,?
2895,tt0089280,3090,10,sleep,noun,?
2898,tt0089280,3090,10,coffee,noun,?
2902,tt0089280,3090,10,toast,noun,?
2904,tt0089280,3090,10,my medications,noun,?
2911,tt0089280,3090,10,New Wave,noun,?
2913,tt0089280,3090,10,dance music,noun,?
2915,tt0089280,3090,10,Amy,noun,?
2917,tt0089280,3090,10,Red Shorts,noun,?
2920,tt0089280,3090,10,Laraine Newman,noun,?
2926,tt0089280,3090,10,living room,noun,?
2928,tt0089280,3090,10,STILL RUNNING THROUGH MY,noun,?
2931,tt0089280,3090,11,torment,noun,?
2935,tt0089280,3090,11,days,noun,?
2938,tt0089280,3090,12,luck,noun,?
2944,tt0089280,3091,1,Hobgoblins,noun,?
2952,tt0089280,3091,1,Gremlins,noun,?
2960,tt0089280,3091,2,thing,noun,?
2966,tt0089280,3091,2,stinkpile,noun,?
2970,tt0089280,3091,3,everyone,noun,?
2973,tt0089280,3091,3,cast,noun,?
2977,tt0089280,3091,3,their looks,noun,?
2982,tt0089280,3091,3,ability,noun,?
2991,tt0089280,3091,5,Avoid,noun,?
2993,tt0089280,3091,5,one,noun,?
2996,tt0089280,3091,5,costs,noun,?
2999,tt0089280,3092,1,movies,noun,?
3001,tt0089280,3092,1,Ghoulies,noun,?
3004,tt0089280,3092,1,Gremlins,noun,?
3007,tt0089280,3092,1,Hobgoblins,noun,?
3016,tt0089280,3092,1,garbage,noun,?
3018,tt0089280,3092,1,Ghoulies,noun,?
3023,tt0089280,3092,2,furbies,noun,?
3026,tt0089280,3092,2,kind,noun,?
3028,tt0089280,3092,2,scheme,noun,?
3031,tt0089280,3092,2,fantasies,noun,?
3036,tt0089280,3092,2,characters,noun,?
3038,tt0089280,3092,2,sex,noun,?
3041,tt0089280,3092,2,joy,noun,?
3050,tt0089280,3092,2,anything,noun,?
3052,tt0089280,3092,2,anybody,noun,?
3054,tt0089280,3092,2,guess,noun,?
3060,tt0089280,3092,2,director,noun,?
3064,tt0089280,3092,2,penchant,noun,?
3066,tt0089280,3092,2,erotica,noun,?
3075,tt0089280,3092,3,circle,noun,?
3077,tt0089280,3092,3,Hell,noun,?
3080,tt0089280,3092,3,suspects,noun,?
3086,tt0089280,3092,4,plot,noun,?
3089,tt0089280,3092,4,kill,noun,?
3094,tt0089280,3092,5,attempts,noun,?
3096,tt0089280,3092,5,humor,noun,?
3100,tt0089280,3092,5,attempt,noun,?
3104,tt0089280,3092,5,viewing audience,noun,?
3111,tt0089280,3093,1,version,noun,?
3114,tt0089280,3093,1,monstrosity,noun,?
3117,tt0089280,3093,1,MST3K version,noun,?
3127,tt0089280,3093,1,GALL,noun,?
3132,tt0089280,3093,1,production,noun,?
3135,tt0089280,3093,2,filmmakers insult,noun,?
3137,tt0089280,3093,2,viewer,noun,?
3139,tt0089280,3093,2,intelligence,noun,?
3142,tt0089280,3093,2,end,noun,?
3158,tt0089280,3093,3,Everything,noun,?
3162,tt0089280,3093,3,rock,noun,?
3169,tt0089280,3093,4,car,noun,?
3172,tt0089280,3093,4,flashback sequence,noun,?
3175,tt0089280,3093,4,era,noun,?
3184,tt0089280,3093,4,junkyard,noun,?
3187,tt0089280,3093,5,"""hobgoblins",noun,?
3201,tt0089280,3093,5,hand puppets,noun,?
3204,tt0089280,3093,5,toys,noun,?
3208,tt0089280,3093,5,person,noun,?
3221,tt0089280,3093,5,toy,noun,?
3227,tt0089280,3093,5,victim,noun,?
3233,tt0089280,3093,5,body,noun,?
3237,tt0089280,3093,6,critters,noun,?
3243,tt0089280,3093,6,security guards,noun,?
3255,tt0089280,3093,6,camera,noun,?
3260,tt0089280,3093,6,guards,noun,?
3267,tt0089280,3093,6,their heads,noun,?
3272,tt0089280,3093,6,hobgoblins,noun,?
3274,tt0089280,3093,6,past,noun,?
3281,tt0089280,3093,7,scene,noun,?
3284,tt0089280,3093,7,film,noun,?
3286,tt0089280,3093,7,Tangents,noun,?
3290,tt0089280,3093,7,people,noun,?
3295,tt0089280,3093,7,ruins,noun,?
3299,tt0089280,3093,7,world,noun,?
3303,tt0089280,3093,7,wreckage,noun,?
3314,tt0089280,3093,8,Budget constraints,noun,?
3318,tt0089280,3093,8,incompetence,noun,?
3325,tt0089280,3093,8,anything,noun,?
3335,tt0089280,3093,9,sets,noun,?
3339,tt0089280,3093,9,laughable,noun,?
3342,tt0089280,3093,10,Club Scum,noun,?
3347,tt0089280,3093,10,diner,noun,?
3350,tt0089280,3093,10,house,noun,?
3357,tt0089280,3093,10,house,noun,?
3360,tt0089280,3093,10,rent,noun,?
3362,tt0089280,3093,10,sale,noun,?
